Date,Name,Age,Salary
2024-09-21,Person50,60,39391.18
2024-06-11,Person8,69,45841.17
2024-04-23,Person73,73,80975.33
2024-05-30,Person13,22,76778.39
2024-04-03,Person91,38,69373.06
2024-05-02,Person24,48,32128.67
2024-02-20,Person39,64,59500.41
2024-09-06,Person14,41,67737.36
2024-03-15,Person83,54,42830.27
2024-07-16,Person31,26,42933.52
2024-10-12,Person7,55,49168.12
2024-06-22,Person19,74,60791.89
2024-09-24,Person13,72,80367.59
2024-01-01,Person7,69,98857.51
2024-07-14,Person74,46,75753.94
2024-08-30,Person36,37,41729.4
2024-07-09,Person11,42,54698.55
2024-08-14,Person31,49,85266.23
2024-10-23,Person16,34,85494.54
2024-04-08,Person68,50,44758.08
2024-05-08,Person2,43,69879.69
2024-05-27,Person82,61,60095.61
2024-05-07,Person86,51,71348.56
2024-10-21,Person13,76,70129.49
2024-11-21,Person82,42,57831.29
2024-11-30,Person90,55,33827.2
2024-09-03,Person44,32,32991.4
2024-06-17,Person95,43,74153.01
2024-08-30,Person85,28,84405.17
2024-09-03,Person90,50,93238.6
2024-01-02,Person52,52,70113.85
2024-08-15,Person83,52,96492.43
2024-01-08,Person70,35,77389.36
2024-10-29,Person57,31,54241.23
2024-07-01,Person47,68,46116.52
2024-04-19,Person18,75,61107.24
2024-09-08,Person4,39,48886.72
2024-03-11,Person48,33,89501.22
2024-12-28,Person15,76,64720.03
2024-06-18,Person2,53,63416.48
2024-04-15,Person79,43,79344.83
2024-06-28,Person41,58,78015.44
2024-09-29,Person61,48,39462.7
2024-05-14,Person3,20,69730.35
2024-04-08,Person4,49,33632.56
2024-12-02,Person68,28,79701.29
2024-12-23,Person51,28,57899.2
2024-07-19,Person76,31,84450.31
2024-04-07,Person3,67,54248.03
2024-05-08,Person25,80,76277.31
2024-06-11,Person46,58,96976.38
2024-11-23,Person40,62,59477.0
2024-05-30,Person51,41,82168.54
2024-10-29,Person84,34,79354.65
2024-06-10,Person68,79,56277.83
2024-02-15,Person85,23,65438.99
2024-06-09,Person38,51,80533.9
2024-01-11,Person2,80,44595.17
2024-10-19,Person57,73,51045.39
2024-08-16,Person40,36,48114.34
2024-06-22,Person14,46,64378.51
2024-10-11,Person53,71,61755.5
2024-04-15,Person13,74,84348.97
2024-01-27,Person38,27,62060.04
2024-11-18,Person83,58,47605.02
2024-12-29,Person93,34,91999.69
2024-01-26,Person55,49,34985.78
2024-03-01,Person91,79,76288.28
2024-03-29,Person26,80,44338.26
2024-12-22,Person21,49,70323.43
2024-01-22,Person58,73,78900.4
2024-05-20,Person35,62,88203.19
2024-04-20,Person61,42,56209.32
2024-02-04,Person77,43,79915.4
2024-09-25,Person72,40,47989.79
2024-01-19,Person17,54,79745.48
2024-11-24,Person84,23,36701.21
2024-01-08,Person21,66,34655.15
2024-03-30,Person77,54,42037.06
2024-09-05,Person32,70,64898.45
2024-03-07,Person69,56,58556.59
2024-12-25,Person58,54,45841.14
2024-01-29,Person51,78,61074.7
2024-06-21,Person58,40,78332.93
2024-11-18,Person86,44,73737.25
2024-06-26,Person87,33,37683.81
2024-11-22,Person98,78,47586.64
2024-10-27,Person43,36,87005.02
2024-10-18,Person70,64,52714.98
2024-10-15,Person13,33,45018.65
2024-04-10,Person91,45,49361.17
2024-02-13,Person92,63,64184.32
2024-02-22,Person48,64,58334.9
2024-01-29,Person64,54,34240.13
2024-12-06,Person3,21,92814.51
2024-12-27,Person20,29,33911.19
2024-07-01,Person93,52,45416.2
2024-03-15,Person76,24,62248.5
2024-07-14,Person82,55,51623.8
2024-07-21,Person77,75,42570.19
2024-10-07,Person28,30,38978.24
2024-08-01,Person36,74,72358.36
2024-08-24,Person52,42,31818.76
2024-07-07,Person24,32,39162.97
2024-05-11,Person94,70,50343.95
2024-12-20,Person99,27,55752.87
2024-10-18,Person100,60,77371.35
2024-12-22,Person58,66,91672.61
2024-10-20,Person46,42,38457.72
2024-06-02,Person89,52,73461.5
2024-06-18,Person37,63,47716.69
2024-07-25,Person40,34,49377.75
2024-10-15,Person48,42,75367.14
2024-02-23,Person89,61,64693.7
2024-12-24,Person80,76,66373.95
2024-03-19,Person32,19,87955.66
2024-12-11,Person16,20,87074.07
2024-01-08,Person41,38,91569.0
2024-01-08,Person1,80,52103.88
2024-08-08,Person87,31,43417.81
2024-06-10,Person19,59,97363.42
2024-03-08,Person65,41,60017.09
2024-11-18,Person27,19,42552.97
2024-06-06,Person99,71,61810.6
2024-08-11,Person77,42,97434.26
2024-08-24,Person60,54,77562.15
2024-10-21,Person73,39,99092.04
2024-06-07,Person28,46,54190.24
2024-02-29,Person80,57,85150.52
2024-11-08,Person53,48,34458.26
2024-12-12,Person22,23,96680.04
2024-03-12,Person39,45,96107.82
2024-06-24,Person30,74,43682.52
2024-09-13,Person84,19,79362.76
2024-01-13,Person58,26,50818.08
2024-02-27,Person100,72,82518.05
2024-09-27,Person90,40,73817.79
2024-09-09,Person89,52,48653.82
2024-08-08,Person7,41,87287.22
2024-08-21,Person91,50,55606.24
2024-07-13,Person32,33,38831.92
2024-11-30,Person3,23,77902.05
2024-06-01,Person27,30,37616.7
2024-07-23,Person99,30,71249.37
2024-08-30,Person60,44,44878.77
2024-02-04,Person93,34,82722.25
2024-07-14,Person99,39,63011.62
2024-01-30,Person85,25,35215.72
2024-11-19,Person41,61,93313.15
2024-06-25,Person57,55,55720.32
2024-12-10,Person70,19,72663.08
2024-10-01,Person72,37,70097.2
2024-05-28,Person29,76,96672.17
2024-01-22,Person65,51,90504.46
2024-01-31,Person83,26,38339.66
2024-07-12,Person74,61,68574.11
2024-08-22,Person8,58,75045.33
2024-05-13,Person41,77,81689.73
2024-12-19,Person10,26,97507.84
2024-07-22,Person47,57,54531.53
2024-07-29,Person5,43,79784.67
2024-03-15,Person35,80,95472.07
2024-02-06,Person80,27,52125.26
2024-01-27,Person27,53,66102.62
2024-09-23,Person51,34,32496.74
2024-06-19,Person55,44,68892.8
2024-07-27,Person79,34,65448.0
2024-11-11,Person23,34,84081.01
2024-03-30,Person71,29,72625.89
2024-04-15,Person82,23,86906.48
2024-10-22,Person82,65,74864.7
2024-12-31,Person1,37,45742.9
2024-05-13,Person46,48,50100.52
2024-08-04,Person41,65,97358.84
2024-11-19,Person11,55,57965.14
2024-06-19,Person98,24,30681.51
2024-11-06,Person25,45,55306.25
2024-10-19,Person27,49,54520.34
2024-08-11,Person51,21,85501.26
2024-03-25,Person31,19,42164.76
2024-07-05,Person49,33,70837.41
2024-08-21,Person90,47,75848.22
2024-05-30,Person45,24,64354.17
2024-04-13,Person89,29,91550.22
2024-07-10,Person66,63,99472.18
2024-03-17,Person59,22,75174.53
2024-03-31,Person46,26,63377.72
2024-11-20,Person70,54,91106.81
2024-12-09,Person88,74,34243.75
2024-10-24,Person98,38,30637.47
2024-12-25,Person59,38,73742.69
2024-04-09,Person4,75,77804.62
2024-04-25,Person13,77,49448.36
2024-02-22,Person1,58,77387.96
2024-08-06,Person47,72,82863.5
2024-09-18,Person16,48,83356.75
2024-05-02,Person13,70,58454.82
2024-06-28,Person76,66,90021.75
2024-07-29,Person20,75,92104.63
2024-03-14,Person70,19,90367.59
2024-10-29,Person68,43,91328.2
2024-09-16,Person89,69,50341.15
2024-02-28,Person34,34,84293.58
2024-09-02,Person66,47,71598.53
2024-01-06,Person38,24,38578.44
2024-06-22,Person13,68,81746.1
2024-09-06,Person53,30,39362.98
2024-02-21,Person4,45,84706.27
2024-04-19,Person14,27,32001.59
2024-07-05,Person10,47,60902.01
2024-02-10,Person49,53,87096.99
2024-03-29,Person39,33,70740.4
2024-03-01,Person66,60,80724.13
2024-03-29,Person86,63,41406.35
2024-04-07,Person56,34,83712.87
2024-07-18,Person38,23,75421.09
2024-09-18,Person10,42,62151.35
2024-05-31,Person18,40,39747.98
2024-03-25,Person43,42,39517.54
2024-03-30,Person40,74,47494.1
2024-12-30,Person37,19,80387.87
2024-06-19,Person6,38,65267.28
2024-02-06,Person44,70,43252.87
2024-08-19,Person83,71,72035.2
2024-06-23,Person31,40,52784.45
2024-04-23,Person85,26,71752.17
2024-05-16,Person44,44,69932.91
2024-01-25,Person43,23,46075.77
2024-04-03,Person86,24,53148.57
2024-12-06,Person80,26,30277.85
2024-08-17,Person14,79,85835.98
2024-07-06,Person51,65,78564.09
2024-10-01,Person12,43,56855.66
2024-09-20,Person18,21,58936.77
2024-02-19,Person19,39,53995.81
2024-08-28,Person46,76,75072.46
2024-10-16,Person25,78,84410.55
2024-06-09,Person89,38,91167.15
2024-01-18,Person82,74,66488.19
2024-03-11,Person95,35,34581.88
2024-11-18,Person29,35,58186.08
2024-08-10,Person24,34,70834.39
2024-08-07,Person88,40,33659.09
2024-01-01,Person21,44,90201.29
2024-05-20,Person65,67,72099.94
2024-01-19,Person92,53,61401.08
2024-11-03,Person39,80,48067.97
2024-05-29,Person71,66,90238.3
2024-10-15,Person40,52,32499.61
2024-12-02,Person94,43,67318.28
2024-09-15,Person69,80,74957.8
2024-01-06,Person29,38,30512.46
2024-10-07,Person9,73,42559.14
2024-12-03,Person50,40,47558.51
2024-11-14,Person96,34,45538.32
2024-09-09,Person90,75,41819.56
2024-05-21,Person27,46,57869.86
2024-08-10,Person6,23,40562.14
2024-03-25,Person11,37,40613.06
2024-10-11,Person57,80,96905.96
2024-11-25,Person8,51,86164.8
2024-12-23,Person99,35,48814.25
2024-02-04,Person80,21,85366.82
2024-06-20,Person11,35,67888.88
2024-04-15,Person86,29,46206.9
2024-05-11,Person40,32,33023.4
2024-11-30,Person39,28,32371.17
2024-01-25,Person74,67,98662.83
2024-09-04,Person71,65,31259.5
2024-09-18,Person55,30,34031.81
2024-09-09,Person91,56,64584.63
2024-03-01,Person38,29,96570.0
2024-06-01,Person81,71,35616.49
2024-11-29,Person81,28,95358.4
2024-03-28,Person31,53,54642.45
2024-07-12,Person23,49,43259.03
2024-12-17,Person17,51,53429.91
2024-02-02,Person2,78,36262.97
2024-05-08,Person70,30,85597.9
2024-02-22,Person37,57,67065.34
2024-12-01,Person56,39,36734.7
2024-04-02,Person34,41,41682.37
2024-01-07,Person99,56,70667.77
2024-01-26,Person9,25,69351.39
2024-04-07,Person54,58,56423.19
2024-02-10,Person60,55,86321.09
2024-10-01,Person64,59,50392.05
2024-03-27,Person97,32,98823.59
2024-03-11,Person90,77,85358.21
2024-04-23,Person88,73,95771.47
2024-01-01,Person54,70,52201.21
2024-05-13,Person24,42,77419.17
2024-10-21,Person41,80,91192.65
2024-05-29,Person17,75,38950.92
2024-03-23,Person41,73,33148.9
2024-04-29,Person52,69,50904.87
2024-06-01,Person65,40,43467.69
2024-04-06,Person61,38,43450.42
2024-05-28,Person13,46,32019.17
2024-11-12,Person77,69,85525.84
2024-09-14,Person42,38,36877.59
2024-03-29,Person97,78,48203.62
2024-02-11,Person43,80,76850.96
2024-11-13,Person86,34,87498.38
2024-04-17,Person78,47,55170.89
2024-12-27,Person1,64,32406.66
2024-08-21,Person81,18,53056.71
2024-01-20,Person13,78,65435.19
2024-07-29,Person32,49,39110.13
2024-06-14,Person70,49,94721.01
2024-01-08,Person15,20,49179.31
2024-07-27,Person83,23,65418.72
2024-08-29,Person65,19,84467.18
2024-10-11,Person85,63,51862.08
2024-10-12,Person43,75,55250.17
2024-11-08,Person84,73,58852.36
2024-02-19,Person86,68,54098.32
2024-12-18,Person49,42,73415.17
2024-01-04,Person40,73,53411.08
2024-04-12,Person39,27,49623.97
2024-07-25,Person7,71,97137.65
2024-01-25,Person13,36,61984.11
2024-01-12,Person7,22,32043.66
2024-03-03,Person23,46,67251.28
2024-10-15,Person48,68,44664.64
2024-08-09,Person76,28,34779.25
2024-03-22,Person50,78,99521.19
2024-07-16,Person26,37,76508.66
2024-04-16,Person26,65,33240.86
2024-07-13,Person59,26,75103.38
2024-04-05,Person12,30,48365.15
2024-01-28,Person44,62,97344.95
2024-09-04,Person88,57,86633.45
2024-03-03,Person29,23,63086.49
2024-02-12,Person34,71,30735.01
2024-04-23,Person29,55,85527.47
2024-06-06,Person81,33,57411.03
2024-06-30,Person51,60,57267.2
2024-11-16,Person97,69,92639.38
2024-04-10,Person3,31,43953.34
2024-01-12,Person23,54,92873.8
2024-12-20,Person73,77,57569.58
2024-03-05,Person41,20,80063.89
2024-09-09,Person87,52,59508.51
2024-08-08,Person94,68,87748.13
2024-05-17,Person58,20,67967.12
2024-05-08,Person97,48,88389.41
2024-05-29,Person75,47,58213.0
2024-08-06,Person30,24,94734.93
2024-04-06,Person9,46,73071.79
2024-09-02,Person56,70,65013.26
2024-07-19,Person26,62,51894.34
2024-12-05,Person22,36,92972.86
2024-09-05,Person24,51,40525.29
2024-09-01,Person61,70,94065.14
2024-02-12,Person18,69,61606.34
2024-08-17,Person51,51,70833.87
2024-11-23,Person25,43,59481.19
2024-08-16,Person68,49,89698.92
2024-11-03,Person90,74,48697.83
2024-04-06,Person69,54,51786.8
2024-09-05,Person96,39,92966.19
2024-02-27,Person32,60,67391.94
2024-05-17,Person50,26,75390.67
2024-09-10,Person76,73,51936.44
2024-10-21,Person1,25,60481.0
2024-08-04,Person81,68,83683.65
2024-08-02,Person56,55,94295.96
2024-03-20,Person11,33,97749.93
2024-03-30,Person45,63,48710.1
2024-01-31,Person13,74,62230.68
2024-07-08,Person51,34,65442.41
2024-05-20,Person18,39,53174.27
2024-05-23,Person45,42,96556.02
2024-01-10,Person4,71,49623.14
2024-03-14,Person6,19,82366.06
2024-06-06,Person85,65,91005.04
2024-08-29,Person52,30,90178.34
2024-08-16,Person45,58,81842.6
2024-06-13,Person14,40,58207.85
2024-08-29,Person54,48,44355.7
2024-04-19,Person59,45,78111.77
2024-02-18,Person33,30,42745.36
2024-10-20,Person1,52,37901.91
2024-05-18,Person40,49,55276.34
2024-08-16,Person61,44,36073.04
2024-10-26,Person93,58,61382.06
2024-01-24,Person99,20,76059.49
2024-01-22,Person9,51,98607.27
2024-09-09,Person32,32,49701.7
2024-04-07,Person43,20,44743.74
2024-12-31,Person66,18,56637.86
2024-06-24,Person59,19,94887.99
2024-09-19,Person60,52,96042.77
2024-04-29,Person37,75,45479.62
2024-02-15,Person64,20,91889.43
2024-07-26,Person17,46,44523.62
2024-10-18,Person36,60,88041.23
2024-06-20,Person84,29,75316.02
2024-08-19,Person71,42,59058.52
2024-03-20,Person95,64,83655.99
2024-06-18,Person64,52,88259.21
2024-09-28,Person48,37,75401.43
2024-09-24,Person41,65,76497.76
2024-07-11,Person98,46,89214.93
2024-09-28,Person62,37,99707.81
2024-01-14,Person37,80,66364.14
2024-10-10,Person30,64,67643.15
2024-04-23,Person73,52,55351.72
2024-10-30,Person98,40,36580.43
2024-06-04,Person58,44,80669.82
2024-03-09,Person14,22,57442.97
2024-12-24,Person60,50,86788.78
2024-10-20,Person70,78,73880.19
2024-12-28,Person94,75,34241.16
2024-07-19,Person54,60,91688.39
2024-01-07,Person96,67,41213.02
2024-01-01,Person21,53,44391.18
2024-10-13,Person23,24,35991.65
2024-03-28,Person49,56,40796.05
2024-05-26,Person38,28,75797.8
2024-10-11,Person8,20,67174.6
2024-09-13,Person17,33,49071.9
2024-05-10,Person98,40,33152.59
2024-12-09,Person55,32,82783.24
2024-07-15,Person9,75,92042.29
2024-07-22,Person9,27,74333.24
2024-12-13,Person65,60,84004.4
2024-08-27,Person46,72,94546.98
2024-07-02,Person70,19,88342.43
2024-10-14,Person79,45,90796.84
2024-04-18,Person27,61,84898.42
2024-12-13,Person71,63,98399.46
2024-02-02,Person71,77,76244.87
2024-08-23,Person81,62,74501.15
2024-12-03,Person82,62,98239.08
2024-06-15,Person44,49,56382.92
2024-03-31,Person73,60,56139.88
2024-09-02,Person50,45,84549.1
2024-09-15,Person18,59,78509.34
2024-12-24,Person28,27,68541.35
2024-12-16,Person30,44,83727.39
2024-06-11,Person82,46,72159.23
2024-09-25,Person16,43,56698.68
2024-12-12,Person85,28,34124.23
2024-10-24,Person29,34,40895.59
2024-08-07,Person4,27,30157.34
2024-12-04,Person95,44,50891.55
2024-08-01,Person23,69,68054.02
2024-01-09,Person18,73,81648.31
2024-09-20,Person41,58,30761.39
2024-03-17,Person61,32,84510.44
2024-09-17,Person43,80,69857.82
2024-10-09,Person61,27,90057.72
2024-03-25,Person70,59,55038.36
2024-04-06,Person16,19,42970.05
2024-09-12,Person72,75,95836.33
2024-03-28,Person37,41,95778.58
2024-09-27,Person56,38,83543.47
2024-06-12,Person20,62,60705.87
2024-09-10,Person29,58,63778.93
2024-02-07,Person50,75,38853.55
2024-05-17,Person31,22,66741.76
2024-05-29,Person32,36,43385.63
2024-08-09,Person2,72,30941.87
2024-09-21,Person62,71,33667.35
2024-10-10,Person81,33,30498.18
2024-12-03,Person12,80,57693.76
2024-07-29,Person84,55,98388.51
2024-11-23,Person7,67,63926.06
2024-05-15,Person99,18,69970.95
2024-08-08,Person45,26,57532.16
2024-08-29,Person11,36,56547.31
2024-12-15,Person84,31,33190.78
2024-08-14,Person12,34,51799.42
2024-02-26,Person59,57,75561.78
2024-02-20,Person5,77,77053.87
2024-10-18,Person12,21,83470.93
2024-12-23,Person95,66,82216.7
2024-07-12,Person81,71,70662.49
2024-06-12,Person41,26,34674.99
2024-03-10,Person61,59,35017.8
2024-06-07,Person19,63,80961.43
2024-12-11,Person30,74,92879.51
2024-05-05,Person48,78,46872.74
2024-11-05,Person10,42,81512.08
2024-10-04,Person71,66,54536.98
2024-06-16,Person44,70,69427.21
2024-07-02,Person8,19,79449.42
2024-06-29,Person9,25,78630.15
2024-04-19,Person12,53,87364.7
2024-12-17,Person53,76,83723.09
2024-10-23,Person22,58,94373.45
2024-08-29,Person78,51,88345.64
2024-05-06,Person55,77,57081.18
2024-01-25,Person46,57,50099.51
2024-07-15,Person90,80,86355.22
2024-09-06,Person88,68,99020.2
2024-03-27,Person16,35,96482.5
2024-08-13,Person2,28,76931.49
2024-09-12,Person38,40,72185.35
2024-01-28,Person19,62,41029.44
2024-06-25,Person49,51,74295.35
2024-10-14,Person15,18,92374.94
2024-08-31,Person91,34,41463.99
2024-09-16,Person1,23,42042.96
2024-07-17,Person98,60,45896.31
2024-04-07,Person47,43,46296.96
2024-07-26,Person49,51,73887.27
2024-01-02,Person5,68,89995.95
2024-06-14,Person11,24,74196.16
2024-01-27,Person67,31,41170.54
2024-03-16,Person64,57,74721.8
2024-06-19,Person67,40,55189.55
2024-04-10,Person74,26,48812.01
2024-04-05,Person5,71,37822.93
2024-01-14,Person80,50,65421.06
2024-04-20,Person94,50,82605.15
2024-01-01,Person87,57,35474.71
2024-06-16,Person77,46,41333.7
2024-02-13,Person46,38,76811.22
2024-07-25,Person58,75,47125.56
2024-09-16,Person66,72,78750.23
2024-03-31,Person66,59,91605.14
2024-06-25,Person85,47,45153.81
2024-08-20,Person78,56,96681.68
2024-12-27,Person34,29,82048.61
2024-01-14,Person4,30,71495.72
2024-11-20,Person56,27,67501.18
2024-10-28,Person41,48,64840.37
2024-10-12,Person77,38,32819.83
2024-04-06,Person2,74,94800.88
2024-06-25,Person78,72,62421.9
2024-01-21,Person9,41,95417.69
2024-03-24,Person12,30,78428.52
2024-08-02,Person53,34,90084.67
2024-01-03,Person20,53,64013.92
2024-05-29,Person20,47,88111.33
2024-09-05,Person30,67,55913.7
2024-11-03,Person55,74,45776.87
2024-11-23,Person93,69,77671.58
2024-03-31,Person27,58,36435.36
2024-03-08,Person9,80,69340.81
2024-05-27,Person26,38,84245.73
2024-11-25,Person99,66,85307.97
2024-04-04,Person45,31,79436.23
2024-11-06,Person81,51,66259.17
2024-12-06,Person17,34,71787.67
2024-04-19,Person11,60,92407.54
2024-06-01,Person34,63,92344.78
2024-06-09,Person84,43,39331.53
2024-11-27,Person2,24,52749.13
2024-03-20,Person18,50,64897.25
2024-05-08,Person40,21,37258.3
2024-07-09,Person33,66,49003.59
2024-07-01,Person21,35,75473.97
2024-05-02,Person32,37,56621.24
2024-04-06,Person87,53,49531.18
2024-12-04,Person82,77,96516.91
2024-07-18,Person74,26,79134.31
2024-03-24,Person69,32,49085.17
2024-03-10,Person35,62,69070.3
2024-06-08,Person82,76,96823.59
2024-07-07,Person53,32,97127.12
2024-09-19,Person61,25,64740.51
2024-07-15,Person66,57,45808.83
2024-12-17,Person92,32,72801.06
2024-11-20,Person49,30,53838.84
2024-06-23,Person14,23,64760.31
2024-05-11,Person82,52,31352.41
2024-08-12,Person63,55,34972.4
2024-02-29,Person67,67,45537.42
2024-08-11,Person19,46,80213.0
2024-03-28,Person63,20,90445.1
2024-03-02,Person72,50,49816.24
2024-11-07,Person13,69,86413.4
2024-12-27,Person38,51,35029.87
2024-07-01,Person23,78,40411.92
2024-11-07,Person86,76,50949.28
2024-04-16,Person61,80,39542.74
2024-03-08,Person27,36,82118.06
2024-09-20,Person79,50,91403.02
2024-06-26,Person69,34,47268.35
2024-06-28,Person85,32,71020.18
2024-12-18,Person21,18,45151.83
2024-12-26,Person29,79,62946.51
2024-12-16,Person85,41,63661.89
2024-02-24,Person92,32,40112.28
2024-08-31,Person88,72,59310.82
2024-08-24,Person71,37,77437.88
2024-09-28,Person20,67,55355.34
2024-04-15,Person36,59,89240.4
2024-08-02,Person94,30,85836.22
2024-07-31,Person33,74,84726.07
2024-06-07,Person53,40,69588.31
2024-01-20,Person35,69,32837.53
2024-06-28,Person19,70,83760.91
2024-10-25,Person35,24,76319.35
2024-01-15,Person42,64,33364.17
2024-04-21,Person36,34,31270.06
2024-11-18,Person71,52,77725.79
2024-06-14,Person87,68,61442.57
2024-03-31,Person72,61,89396.9
2024-08-07,Person29,67,59907.82
2024-06-29,Person18,63,47621.54
2024-06-16,Person63,71,65256.98
2024-03-25,Person29,23,55953.85
2024-04-27,Person96,55,87956.36
2024-04-10,Person87,67,37358.61
2024-12-21,Person50,67,63139.01
2024-11-03,Person47,53,46203.07
2024-04-19,Person81,74,58031.19
2024-05-20,Person70,75,70600.17
2024-05-30,Person33,35,93247.21
2024-05-15,Person88,78,77113.88
2024-10-19,Person92,52,45339.42
2024-05-20,Person79,77,64404.88
2024-08-14,Person75,44,45597.68
2024-04-23,Person80,72,90086.73
2024-11-21,Person48,57,31949.39
2024-04-13,Person58,45,47825.9
2024-02-10,Person10,54,94538.9
2024-02-02,Person58,77,78192.85
2024-10-09,Person81,26,41229.37
2024-03-13,Person62,21,94027.07
2024-06-20,Person82,60,60497.88
2024-03-11,Person79,79,52687.82
2024-02-26,Person48,74,90526.0
2024-04-22,Person87,32,36059.93
2024-03-28,Person61,48,93382.55
2024-07-03,Person95,19,68517.68
2024-01-24,Person99,59,98031.75
2024-07-21,Person64,47,74674.38
2024-06-23,Person71,36,96465.61
2024-07-01,Person72,73,74192.8
2024-01-08,Person43,35,46486.07
2024-10-29,Person96,78,55849.43
2024-03-18,Person62,18,76885.59
2024-08-09,Person81,20,47949.84
2024-02-16,Person36,31,61790.01
2024-09-30,Person31,73,33287.08
2024-04-23,Person27,68,73802.74
2024-03-02,Person31,77,66686.23
2024-01-06,Person4,62,70620.78
2024-03-09,Person70,28,80001.96
2024-05-27,Person93,26,79156.82
2024-11-27,Person47,24,37965.78
2024-10-25,Person92,29,53457.75
2024-05-03,Person28,64,63452.44
2024-04-25,Person11,38,52795.46
2024-02-10,Person94,25,62331.8
2024-04-24,Person94,55,72692.4
2024-04-20,Person34,27,49480.18
2024-09-01,Person44,75,73676.17
2024-05-05,Person13,72,63329.16
2024-03-02,Person48,36,73218.49
2024-11-01,Person17,39,87087.23
2024-05-10,Person24,36,92992.74
2024-01-08,Person70,77,67473.68
2024-06-07,Person73,56,47950.18
2024-08-03,Person47,18,61543.02
2024-02-07,Person73,30,63007.59
2024-08-24,Person37,41,79917.18
2024-02-18,Person83,77,41649.32
2024-03-05,Person22,27,98541.48
2024-12-27,Person94,66,47596.41
2024-02-03,Person91,64,92652.49
2024-01-04,Person51,21,95355.87
2024-05-26,Person56,77,43216.75
2024-09-29,Person18,60,52732.13
2024-01-18,Person61,25,48335.33
2024-01-08,Person14,45,70509.56
2024-02-02,Person73,71,97255.59
2024-05-03,Person57,79,40275.28
2024-11-29,Person26,26,42848.7
2024-03-20,Person91,62,43942.76
2024-04-18,Person72,21,96378.66
2024-12-19,Person24,59,38736.11
2024-05-28,Person8,39,36882.31
2024-02-28,Person67,43,56663.05
2024-10-13,Person89,63,63276.45
2024-03-06,Person54,63,69591.59
2024-02-11,Person53,58,82350.75
2024-09-28,Person63,75,86289.95
2024-12-28,Person75,21,70327.71
2024-07-11,Person6,42,68729.89
2024-05-21,Person51,45,88145.41
2024-02-01,Person73,28,96209.75
2024-07-29,Person38,37,88901.64
2024-11-12,Person91,51,99496.85
2024-03-25,Person47,48,67183.04
2024-08-29,Person92,71,43941.76
2024-12-08,Person93,46,80499.57
2024-09-18,Person86,47,79447.85
2024-12-10,Person73,37,73599.12
2024-09-14,Person60,62,86155.77
2024-04-13,Person86,48,58687.46
2024-10-25,Person21,56,92393.67
2024-05-05,Person96,48,40300.86
2024-05-08,Person16,51,34922.26
2024-05-25,Person23,60,39183.8
2024-11-03,Person50,78,43268.94
2024-06-13,Person51,69,47922.12
2024-12-10,Person48,52,57420.54
2024-05-04,Person39,18,69485.43
2024-05-04,Person1,60,96852.37
2024-12-25,Person54,67,56541.99
2024-11-08,Person56,73,93627.07
2024-12-10,Person63,65,77556.57
2024-05-28,Person27,35,49187.34
2024-11-15,Person61,45,38283.07
2024-02-11,Person40,45,95787.84
2024-05-28,Person62,46,38822.14
2024-03-17,Person66,69,88448.13
2024-03-30,Person46,46,40217.67
2024-07-03,Person86,44,80682.36
2024-11-25,Person89,74,78561.37
2024-10-02,Person18,67,42077.72
2024-01-28,Person3,49,95180.66
2024-08-21,Person37,46,91187.3
2024-12-24,Person66,29,50911.63
2024-07-27,Person26,18,72736.88
2024-05-25,Person80,54,40321.14
2024-07-02,Person35,64,73625.57
2024-01-05,Person97,23,32815.23
2024-12-16,Person25,19,39630.41
2024-03-12,Person47,78,90280.52
2024-08-19,Person61,43,34474.27
2024-05-15,Person17,39,96105.74
2024-06-11,Person37,51,91566.4
2024-12-16,Person92,21,31342.91
2024-07-08,Person66,63,82238.62
2024-12-24,Person88,57,74091.54
2024-11-08,Person68,59,75779.92
2024-04-30,Person12,51,65916.46
2024-10-20,Person72,19,30531.68
2024-06-26,Person85,73,31189.83
2024-07-21,Person59,59,69884.81
2024-08-15,Person89,37,93394.26
2024-09-28,Person42,52,58788.61
2024-01-23,Person78,27,84814.19
2024-05-20,Person23,29,66411.73
2024-12-09,Person36,66,89172.29
2024-04-09,Person59,50,32786.29
2024-04-29,Person17,18,90604.14
2024-03-01,Person47,74,56214.93
2024-08-22,Person62,53,62764.47
2024-11-25,Person85,19,38499.25
2024-12-15,Person22,50,93566.16
2024-08-11,Person90,22,36744.3
2024-08-13,Person26,23,31991.75
2024-01-29,Person21,70,64930.34
2024-04-01,Person78,43,99141.11
2024-04-09,Person2,46,31838.69
2024-07-22,Person80,61,61592.71
2024-06-01,Person29,65,94226.75
2024-01-31,Person84,27,81069.16
2024-09-17,Person64,71,40866.61
2024-09-24,Person80,44,75773.1
2024-12-13,Person21,62,41556.8
2024-12-31,Person76,79,83449.25
2024-04-17,Person61,41,57565.54
2024-01-13,Person69,29,58201.5
2024-02-25,Person42,18,63729.49
2024-01-25,Person12,56,40748.41
2024-03-20,Person12,62,99413.4
2024-12-21,Person88,47,89581.02
2024-04-25,Person97,47,30349.61
2024-10-19,Person18,60,84807.65
2024-09-18,Person7,69,67719.46
2024-09-15,Person70,57,87281.08
2024-09-20,Person61,63,89804.84
2024-03-04,Person38,72,56285.95
2024-06-07,Person54,37,69799.13
2024-01-02,Person52,41,57105.44
2024-05-29,Person72,22,86202.32
2024-08-17,Person1,59,44448.29
